id,word_en,word_ml,count
83892,rjznqpcg,पुसायची,30
83893,rjzcdt,पुष्कर,30
83894,rjzfndnfjh,पुस्तकातून,30
83895,rjzfs,पुसतो,30
83896,rlp,पावसि,30
83897,rljz,पाऊस,30
83898,rxnfn,पावटा,30
83899,tnnvgf,रागीट,30
83900,tnncfuz,राहतेस,30
83901,tnnig,राझी,30
83902,tnojh,राबून,30
83903,tnmnzcga,रडशील,30
83904,tnmfq,रडतंय,30
83905,tnmlnf,रडवत,30
83906,tnmlau,रडवले,30
83907,tnvnmn,रगडा,30
83908,tnvnxau,रागावले,30
83909,tnvnxhnt,रागावणार,30
83910,tnvcstfu,राघोर्ते,30
83911,tnvgzc,रागीष्ट,30
83912,tnvgzfnt,रजिस्टर,30
83913,tnvlnagz,रागावलीस,30
83914,tnvlfg,रागवती,30
83915,tncngpc,राहायचं,30
83916,tncuua,राहील,30
83917,tncgd,राहिक,30
83918,tnkuhpcn,राजेंचा,30
83919,tnkdnthnpcu,राजकारणाचे,30
83920,tnkdnthnznfcg,राजकारणासाठी,30
83921,tnkhnyn,राजनामा,30
83922,tndzcd,रक्षक,30
83923,tnauvnl,राळेगाव,30
83924,tnyhu,रमणे,30
83925,tnyr,रॅम्प,30
83926,tnhmupcqn,रांडेच्या,30
83927,tnhmsy,रँडम,30
83928,tntu,रारे,30
83929,tnzcg,राशि,30
83930,tnzftrnfg,राष्ट्रपती,30
83931,tnzfqnpcn,रस्त्याचा,30
83932,tnzfqnfjh,रस्त्यातून,30
83933,tnzfqxnt,रस्त्यावर,30
83934,tnfcg,रथी,30
83935,tnlnhg,रावांनी,30
83936,tnlglnt,रविवारी,30
83937,tnxna,रावळ,30
83938,rnfcgtndcn,पाठीराखा,30
83939,rnfcdn,पथक,30
83940,rnfchnfqn,पथनाट्य,30
83941,rnfclu,पाठवे,30
83942,rnfcxga,पाठविलं,30
83943,rnfgpcu,पतीचे,30
83944,rnftnlnt,पत्रावर,30
83945,rnftdntgfn,पत्रकारिता,30
83946,rnflaqn,पाठवल्या,30
83947,rnflfnf,पटवतात,30
83948,rnlchu,पाव्हणे,30
83949,rnlznnf,पावसात,30
83950,rnxntnhg,पवारांनी,30
83951,rnqnfjh,पायातून,30
83952,rnqt,पायरी,30
83953,rmnl,पडावं,30
83954,rumdng,पेडकाई,30
83955,rudzn,पेक्स,30
83956,rurtnf,पेपरात,30
83957,rutpuhf,पेरकेन्ट,30
83958,ruftsapcu,पेट्रोलचे,30
83959,rcpcnh,पहचान,30
83960,rcge,फिक्स,30
83961,rcdfn,फक्त,30
83962,rcsmgh,फोडीन,30
83963,rcsman,फोडला,30
83964,rcsfsrnflnhn,फोटोपाटवणं,30
83965,rgvca,पिघल,30
83966,rgdnag,पिकली,30
83967,rgdpct,पिक्चर,30
83968,rgdhgdan,पिकनिकला,30
83969,rganlna,पिलावळ,30
83970,rgaajpc,पिल्लूच,30
83971,rgaajmqn,पिल्लुड्या,30
83972,rgftnqn,पित्रया,30
83973,rgqnag,पियाळी,30
83974,ranhuf,प्लॅनेट,30
83975,ranis,पलाझो,30
83976,rauqnt,प्लेयर,30
83977,ragiu,प्लिझ,30
83978,raqnhgv,प्ल्यानींग,30
83979,rht,पनीर,30
83980,rscpagz,पोहचलीस,30
83981,rscspcnhnt,पोहोचणार,30
83982,rsanq,पोळ्या,30
83983,rsaqn,पोळया,30
83984,rstnhzcg,पोरांशी,30
83985,rstnhzsonf,पोरांसोबत,30
83986,rstghh,पोरींना,30
83987,rstglt,पोरीवर,30
83988,rsfcnf,पोटात,30
83989,rtnonhmc,प्रबंध,30
83990,rtnocnlzcnag,प्रभावशाली,30
83991,rtnpcntqn,प्राचार्या,30
83992,rtnmszc,प्रदोष,30
83993,rtncanm,प्रह्लाद,30
83994,rtngkuz,प्राइजेस,30
83995,rtngy,प्राईम,30
83996,rtndntpc,प्रकारचं,30
83997,rtndnzcnpc,प्रकाशाचं,30
83998,rtnynhgdrnhn,प्रामाणिकपणा,30
83999,rtnyhnu,प्रमाणाने,30
84000,rtnzchrnftgdn,प्रश्नपत्रिका,30
84001,rtnfcyfn,प्रथमतः,30
84002,rtnfgagrg,प्रतिलिपी,30
84003,andczcnf,लक्षात,30
84004,anakg,लालजी,30
84005,anynhqnn,लामान्या,30
84006,anhpcn,लांचा,30
84007,anrmu,लपडे,30
84008,anlnpcn,लावला,30
84009,anlnhntu,लावणारे,30
84010,anlnq,लावाय,30
84011,anldntf,लवकरत,30
84012,anldcnt,लवखर,30
84013,anlhqntqn,लावण्यार्या,30
84014,anxnhnt,लावणार,30
84015,anqb,लाईफ,30
84016,aunvu,लागे,30
84017,aupcut,लेक्चर,30
84018,auua,लीला,30
84019,aufnn,लेटा,30
84020,agcna,लिहाल,30
84021,agcufnf,लिहितात,30
84022,agcghnnt,लिहिणार,30
84023,agdt,लिकर,30
84024,agyonnkg,लिंबाजी,30
84025,agyuf,लिमिट,30
84026,agqb,लाईफ,30
84027,aaue,लुलेक्स,30
84028,asdnpqn,लोकांच्या,30
84029,asdnhxnt,लोकांवर,30
84030,asdrna,लोकपाल,30
84031,ass,लू,30
84032,astuna,लॉरिअल,30
84033,ajmndag,लुडकली,30
84034,ajfag,लुटली,30
84035,aldntnf,लवकरात,30
84036,aldct,लवखर,30
84037,aljh,लावून,30
84038,ynnkcn,माझा,30
84039,ynnagzc,मालिश,30
84040,ynnadnzcg,मालकाशी,30
84041,ynnfu,माटे,30
84042,ynmntpcgm,मादार्चीड,30
84043,ynmcng,माधवी,30
84044,ynmcnan,मधलं,30
84045,ynmcszc,मदहोश,30
84046,ynmcf,मदत,30
84047,ynmcjdntg,माधुकरी,30
84048,ynmcjzjmnh,मधुसूदन,30
84049,ynmcqnhftg,मध्यंतरी,30
84050,ynmcqnzfcg,मध्यस्थी,30
84051,ynvnnzcg,मगाशी,30
84052,ynvnaynq,मंगलमय,30
84053,ynvntxnmg,मगरवाडी,30
84054,ynvcn,मघा,30
84055,ynvcgfag,माघितली,30
84056,ynvgfauf,मागितलेत,30
84057,yncnhnvtrnagdn,महानगरपालिका,30
84058,yncnhnhmn,महानंदा,30
84059,yncntnzcftnnf,महाराष्ट्रात,30
84060,yncnznffn,महासत्ता,30
84061,yncnzuh,महासेन,30
84062,yncnflnpcn,महत्वाचं,30
84063,yncnfxnnpcn,महत्वाचं,30
84064,yncuzctnl,महेशराव,30
84065,yncyjh,म्हमून,30
84066,ynchnfn,म्हणतां,30
84067,ynchfag,म्हणटली,30
84068,yncfnlnpcu,महत्वाचे,30
84069,ynghu,माईने,30
84070,yngftn,मैत्र,30
84071,ynknojtg,मजबुरी,30
84072,ynkmjt,मजदूर,30
84073,ynkcqnzntdcqn,माझ्यासारख्या,30
84074,ynkcqnzfcg,माझ्यासाठी,30
84075,yndnmj,माकडू,30
84076,ynang,मलई,30
84077,ynanr,मालप,30
84078,ynanf,मला,30
84079,ynauvnsh,माळेगाव,30
84080,ynynhhn,मामांना,30
84081,ynyg,मामि,30
84082,ynhn,माना,30
84083,ynhnsnzjh,मनापासून,30
84084,ynhnznznfcg,माणसासाठी,30
84085,ynhukut,मॅनेजर,30
84086,ynhuxnt,मानेवर,30
84087,ynhvnlnt,मंगळवार,30
84088,ynhvanlntg,मंगळवारी,30
84089,ynhym,मनमाड,30
84090,ynhznfga,माणसातील,30
84091,ynhzu,मानसे,30
84092,ynhfaqn,मनातल्या,30
84093,ynhft,मंतर,30
84094,ynhfquz,मंत्येस,30
84095,ynhxnt,मनावर,30
84096,ynhqxnt,मान्यवर,30
84097,yntmnhvg,मर्दानगी,30
84098,yntmnhg,मर्दानी,30
84099,yntvdtnynh,मार्गक्रमण,30
84100,yntdut,मार्कर,30
84101,yntt,मार,30
84102,ynznvu,मसाज,30
84103,ynzdt,मस्कर,30
84104,ynfnnhpcq,मतांच्या,30
84105,ynfcuxz,माथेवस,30
84106,ynffnq,मत्तय,30
84107,ynffcn,मठ्ठा,30
84108,ynqupcu,मायेचे,30
84109,yniuq,माझेय,30
84110,yniqndmupc,माझ्याकडेच,30
84111,ypcnt,मच्छर,30
84112,ymch,मधन,30
84113,ymku,मदजे,30
84114,yuchfghu,मेहनतीने,30
84115,yukntyuhf,मेजरमेंट,30
84116,yuyj,मेमू,30
84117,yuhfnagfq,मेन्टॅलिटी,30
84118,yuhfuhnhz,मेंटेनन्स,30
84119,yuzzvu,मसगे,30
84120,yufg,मेथी,30
84121,yvnrnzjh,मगापासून,30
84122,znyrh,संपन्न,30
84123,znyrjth,संपुर्ण,30
84124,znyin,समझ,30
84125,znyiag,समजली,30
84126,znhmau,सांडले,30
84127,znhvnanq,सांगलंय,30
84128,znhvnfnhn,संघटना,30
84129,znhvcnfnhupcqn,संघटनेच्या,30
84130,znhvcfhuan,संघटनेला,30
84131,znhvgfax,सांगितले,30
84132,znhva,सांगत,30
84133,znhvanq,सांगतंय,30
84134,znhvsadnt,सांगोलकर,30
84135,znhvtja,सांगरुळ,30
84136,znhvfnau,सांगतले,30
84137,znhfmqnhuzcxnt,संतज्ञानेश्वर,30
84138,znrnmfs,सापडतो,30
84139,znrsf,स्पॉट,30
84140,znrrnfc,शप्पथ,30
84141,zntnnhhg,सरांनी,30
84142,zntnf,सरत,30
84143,zntbtnk,सर्फराज,30
84144,zntgdc,सारिखा,30
84145,zntdntlnt,सरकारवर,30
84146,zntdj,सरकू,30
84147,zntfcdg,सार्थकी,30
84148,zntlnzln,सर्वस्व,30
84149,znz,सस,30
84150,znfndnauag,सरकलेली,30
84151,znfntqn,साताऱ्या,30
84152,znfcqu,साठ्ये,30
84153,znfhm,स्टँड,30
84154,znjyq,सौम्य,30
84155,znjznt,सौसार,30
84156,znlnhvg,सावंगी,30
84157,znlntu,सावरे,30
84158,znlnqnpc,सवयच,30
84159,znxnhfxnmgan,सावंतवाडीला,30
84160,znxntnhu,सावराने,30
84161,znqnh,सायं,30
84162,znqau,सायले,30
84163,znqtn,सायरा,30
84164,zpntum,सकॅरेड,30
84165,zpsm,स्कॉड,30
84166,zuajf,सॅल्यूट,30
84167,zuhvmnhn,सेंगदाना,30
84168,zuhgstz,सिनिअर्स,30
84169,zufayuhf,सेटलमेंट,30
84170,zvnan,सगळं,30
84171,zvgbf,सगिफ्ट,30
84172,zvanpc,सगळंच,30
84173,zvhnt,सगणार,30
84174,zcnomnhhg,शब्दांनी,30
84175,zcnomdszc,शब्दकोश,30
84176,zcnm,षंड,30
84177,zcnmmcn,शद्ध,30
84178,zcncntnnf,शहरात,30
84179,zcndjhg,शकुनी,30
84180,zcnyrs,शॅम्पो,30
84181,zcnhnmnnt,शानदार,30
84182,zcnhfghnvnt,शांतीनगर,30
84183,zcnhffuhu,शांततेने,30
84184,zcntj,शरयू,30
84185,zcntlnt,शर्वरी,30
84186,zcnznhnpcqn,शासनाच्या,30
84187,zcnfnf,शेतात,30
84188,zcnfc,साथ,30
84189,lncghghpcg,वहिनींची,30
84190,lncd,वाहक,30
84191,lngmncg,वैदही,30
84192,lngzcq,वैश्य,30
84193,lngfvas,वैतागलो,30
84194,lndfnlq,वक्तव्य,30
84195,lnanlna,वळवळ,30
84196,lnax,वाले,30
84197,lnhu,वणे,30
84198,lnhvn,वांगे,30
84199,lnhkasz,वांजळोशी,30
84200,lnhtnzcnd,वनरक्षक,30
84201,lnhfg,वांति,30
84202,lnhlnh,वणवण,30
84203,lnrtnqnan,वापरायला,30
84204,lntvnfau,वर्गातले,30
84205,lntzcnhj,वर्षानु,30
84206,lntqbq,वारिफाय,30
84207,lnzcqn,वश्या,30
84208,lnfna,वाटेल,30
84209,lnfcau,वाढले,30
84210,lnfdu,वाटॆ,30
84211,lnft,वाटर,30
84212,lnlntnf,वावरात,30
84213,lnlv,वावगं,30
84214,lnlznq,ववसाय,30
84215,lnqnan,वायला,30
84216,lpcntfu,विचारते,30
84217,luuhj,विनू,30
84218,luzuzc,वेशेष,30
84219,luzclg,वेश्वी,30
84220,lvgtu,वगैरे,30
84221,lcng,व्हावी,30
84222,lcnqpcgq,व्हायचीय,30
84223,lcut,व्हेरी,30
84224,lcqnqnpc,व्हायचं,30
84225,lgocnvrtnyjdc,विभागप्रमुख,30
84226,lgpcnntnau,विचारले,30
84227,lgpcnntfs,विचारतो,30
84228,lgpcntngpc,विचारायचं,30
84229,lgpcntnfnq,विचारताय,30
84230,lgpcntht,विचारणार,30
84231,lgpcnfnf,विचारात,30
84232,lgpctu,विचारे,30
84233,lgpcqntau,विचारले,30
84234,lgpgft,विचित्र,30
84235,lgmmuzch,विद्वेषण,30
84236,lgmtjr,विद्रुप,30
84237,lgvhuzc,विग्नेश,30
84238,lganm,विवाद,30
84239,lgandzcn,विलक्षण,30
84240,lgasy,विलोम,30
84241,lghnhfuu,विनंती,30
84242,lghfuu,विनंती,30
84243,lgzntocsan,विसरभोळा,30
84244,lgzcnakg,विशालजी,30
84245,lgzcnf,विषय,30
84246,lgzcuq,विषेय,30
84247,lgzcyjdf,विषमुक्त,30
84248,lgzgsh,व्हिसिओन,30
84249,lgztfuz,विसरतेस,30
84250,lgfcsonpcu,विठोबाचे,30
84251,lgfcfcn,विठ्ठ,30
84252,lgftd,वितरक,30
84253,lglgmcnfn,विविधता,30
84254,lginas,विझलो,30
84255,lgifn,विझता,30
84256,laf,वळत,30
84257,lhu,वने,30
84258,ltghmn,वृन्दा,30
84259,fjhgpc,तुनीच,30
84260,fjtpcg,तुरीची,30
84261,fjtdulnmg,तुर्केवाडी,30
84262,fjfauaqn,तुटलेल्या,30
84263,fjfaqn,तुटल्या,30
84264,fjiqnyjaupc,तुझ्यामुळेच,30
84265,fjiqknlna,तुझ्याजवळ,30
84266,fqnnhnhfnt,त्यानंतर,30
84267,fqnnluag,त्यावेळी,30
84268,fqnhpcqnfga,त्यांच्यातील,30
84269,fqnhz,त्यांस,30
84270,fqniqn,त्याझ्या,30
84271,fqaufan,तुळेतला,30
84272,fqypcu,तुमचे,30
84273,fqjzcnh,ट्युशन,30
84274,jnffnt,उत्तर,30
84275,jpnaf,उचलत,30
84276,jpann,उचला,30
84277,jmnzgh,उदासीन,30
84278,jmnq,उद्य,30
84279,jmct,उधार,30
84280,jmcqnrnzjh,उद्यापासून,30
84281,jvnajh,उगाळून,30
84282,jvnlnfu,उगवते,30
84283,jvnlfn,उगवता,30
84284,jk,उज,30
84285,jaanz,उल्लास,30
84286,jhmtn,उंदरा,30
84287,jrtnfc,उपराथ,30
84288,jtndau,उरकले,30
84289,jznpcu,उसाचे,30
84290,jzcfu,उष्टे,30
84291,jzdj,उसकू,30
84292,jfntnxnqnpcu,उतरवायचे,30
84293,jfcnauq,उठली,30
84294,jfcnh,उठणं,30
84295,jfcnlnf,उठावात,30
84296,jfrnmgf,उत्पादित,30
84297,jjv,ऊग,30
84298,lnnzcg,वाशी,30
84299,lnpcnfnf,वाचतात,30
84300,lnph,वाचन,30
84301,lnmnag,वादळी,30
84302,lnmmglnznpcq,वाढदिवसाच्या,30
84303,lnmcnfga,वाढतील,30
84304,lnmdt,वाडकर,30
84305,lnmlau,वाढवले,30
84306,lnuz,वाइस,30
84307,ztm,सरडा,30
84308,ztan,सरला,30
84309,zzua,असेल,30
84310,zzdnag,सकाळी,30
84311,zfntnlntjh,स्तरावरून,30
84312,zfgpdutz,स्टिकर्स,30
84313,zftn,सतरा,30
84314,zftsv,स्ट्रॉग,30
84315,zftsdu,स्ट्रोक,30
84316,zjouc,सुबेह,30
84317,zjocnzcgf,सुभाषित,30
84318,zjmcnvnm,सुधागड,30
84319,zjmcntnag,सुधारली,30
84320,zjmcntnqan,सुधारायला,30
84321,zjmcg,सुधी,30
84322,zjmhqn,सुज्ञा,30
84323,zjmtf,सुधरत,30
84324,zjaudcn,सुलेखा,30
84325,zjhmnt,सुंदरी,30
84326,zjtvnh,सुरगाणा,30
84327,zjtqn,सुर्या,30
84328,zjfnanq,सुटलाय,30
84329,zjfnqan,सुटायला,30
84330,zjfuh,सुटं,30
84331,zjfgf,सुटीत,30
84332,zjfauf,सुटलेत,30
84333,zjftmcnt,सूत्रधार,30
84334,zjffq,सुट्टया,30
84335,zlnqnyocj,स्वयंभू,30
84336,zlaf,सवलत,30
84337,zxnppc,स्वछ,30
84338,zxnmuz,स्वदेस,30
84339,zxnh,स्वान,30
84340,zxnhf,सावंत,30
84341,zxnr,स्वॅप,30
84342,zxnrhnfag,स्वप्नातली,30
84343,zxntvnfu,स्वर्गात,30
84344,zxnfndmu,स्वतःकडे,30
84345,zxnfnhftqnpcn,स्वातंत्र्याचा,30
84346,zxnlanyog,स्वावलंबी,30
84347,zxufj,स्वीटू,30
84348,zxufq,स्वीटी,30
84349,zxrhqn,स्वप्न्या,30
84350,fnndhu,टाकणे,30
84351,fnonqf,तब्यत,30
84352,fngynlt,टाईमवर,30
84353,fndnpcg,ताकाची,30
84354,fndnauag,टाकलेली,30
84355,fndhntqn,टाकणाऱ्या,30
84356,fnanlut,तालावर,30
84357,fnahqnznfcg,टाळण्यासाठी,30
84358,fnyomu,तांबडे,30
84359,fnygk,तमीज,30
84360,fnhhn,तन्ना,30
84361,fnrstqn,टपोऱ्या,30
84362,fnrfgr,टापटीप,30
84363,fntt,टेरर,30
84364,fntfjmg,तरतुदी,30
84365,fnfqnpc,तात्याचं,30
84366,fnqpcu,टायचे,30
84367,fnqygv,टायमिंग,30
